transaction_id,timestamp,amount,hour_of_day,day_of_week,merchant_category,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,cardholder_country,merchant_country,label,label_text
TXN-L03539,2024-03-14 17:30:00,46.51,10,4,Retail,5,1,4,105.66,-0.6878,1,0,3498,0.2113,CA,US,0,legitimate
TXN-L04048,2024-03-25 08:00:00,49.19,20,5,Healthcare,6,0,3,24.46,1.8779,0,0,2371,0.1348,US,US,0,legitimate
TXN-L03606,2024-03-16 03:00:00,25.03,13,4,Healthcare,4,1,6,35.84,1.4725,0,0,632,0.3463,US,US,0,legitimate
TXN-L00226,2024-01-05 17:00:00,58.22,14,6,Healthcare,1,1,5,34.94,0.1811,0,0,2741,0.1263,US,CA,0,legitimate
TXN-F00097,2024-01-09 02:00:00,248.88,1,3,Travel,9,8,18,10.47,5.5334,1,1,80,0.9228,US,VN,1,fraud
TXN-L01929,2024-02-10 04:30:00,386.97,21,0,Healthcare,1,0,8,31.71,0.9017,1,0,2540,0.2922,US,CA,0,legitimate
TXN-L03055,2024-03-04 15:30:00,23.18,13,6,Food & Dining,0,0,7,41.01,1.3458,0,0,3237,0.2296,US,US,0,legitimate
TXN-L04489,2024-04-03 12:30:00,54.67,8,0,Healthcare,4,1,6,176.23,0.8024,0,0,1695,0.2161,US,US,0,legitimate
TXN-L01404,2024-01-30 06:00:00,147.83,13,6,Retail,0,2,3,45.34,0.9503,0,0,1663,0.3386,CA,CA,0,legitimate
TXN-L02179,2024-02-15 09:30:00,54.97,11,3,Entertainment,1,2,7,35.02,-0.6072,0,0,391,0.0355,US,US,0,legitimate
TXN-L00697,2024-01-15 12:30:00,15.63,18,1,Utilities,3,0,5,43.34,0.4608,0,0,1818,0.3832,US,US,0,legitimate
TXN-L01124,2024-01-24 10:00:00,279.62,17,0,Education,2,0,5,221.94,0.6657,0,1,2269,0.1725,US,US,0,legitimate
TXN-L03361,2024-03-11 00:30:00,10.1,20,5,Retail,1,2,1,34.94,0.1116,0,1,247,0.5764,US,US,0,legitimate
TXN-L04135,2024-03-27 03:30:00,37.03,10,5,Retail,1,2,7,22.17,-1.5848,0,1,771,0.2457,AU,CA,0,legitimate
TXN-L01778,2024-02-07 01:00:00,35.54,18,6,Food & Dining,3,0,2,22.83,-2.4275,0,1,2960,0.3693,US,US,0,legitimate
TXN-L02858,2024-02-29 13:00:00,177.63,20,5,Retail,3,1,8,44.52,-0.202,0,1,678,0.4491,CA,UK,0,legitimate
TXN-L01037,2024-01-22 14:30:00,12.62,18,3,Food & Dining,6,0,4,26.02,0.1035,0,1,3339,0.3274,US,UK,0,legitimate
TXN-L04456,2024-04-02 20:00:00,17.17,11,0,Entertainment,3,1,4,23.58,0.4363,0,0,2420,0.3555,US,US,0,legitimate
TXN-L02256,2024-02-17 00:00:00,132.54,18,3,Entertainment,6,0,2,79.67,-0.1348,0,0,2046,0.1045,US,US,0,legitimate
TXN-L00313,2024-01-07 12:30:00,123.16,14,2,Utilities,5,1,3,66.48,-0.1194,0,0,919,0.4533,UK,CA,0,legitimate
TXN-L02281,2024-02-17 12:30:00,27.73,20,2,Healthcare,0,0,2,154.07,0.7442,0,1,2947,0.0397,US,UK,0,legitimate
TXN-L01416,2024-01-30 12:00:00,57.8,21,0,Entertainment,0,0,6,34.22,1.0481,0,0,3331,0.1484,US,US,0,legitimate
TXN-L01036,2024-01-22 14:00:00,16.03,19,1,Education,2,4,6,33.66,1.2495,0,0,523,0.2763,US,CA,0,legitimate
TXN-L02159,2024-02-14 23:30:00,95.36,8,0,Utilities,5,0,11,61.12,-0.3531,0,1,1335,0.212,US,UK,0,legitimate
TXN-L04163,2024-03-27 17:30:00,8.7,9,6,Entertainment,4,0,4,13.31,-0.042,0,0,959,0.4557,US,US,0,legitimate
TXN-L01754,2024-02-06 13:00:00,91.03,8,6,Utilities,4,0,6,58.83,0.7435,0,0,2957,0.4738,US,US,0,legitimate
TXN-L03112,2024-03-05 20:00:00,40.41,16,0,Healthcare,6,0,2,124.74,-0.6501,0,0,3070,0.0532,US,UK,0,legitimate
TXN-L02813,2024-02-28 14:30:00,39.6,10,6,Education,2,0,7,18.5,-1.6683,0,0,1228,0.1081,US,US,0,legitimate
TXN-L02698,2024-02-26 05:00:00,101.7,18,1,Entertainment,0,3,4,15.02,0.4361,1,1,1058,0.3675,US,UK,0,legitimate
TXN-L03207,2024-03-07 19:30:00,125.23,16,3,Education,1,1,3,56.77,-1.421,1,0,2759,0.4845,US,US,0,legitimate
TXN-L04350,2024-03-31 15:00:00,7.13,10,0,Entertainment,6,1,2,34.01,1.577,0,1,1711,0.1378,US,US,0,legitimate
TXN-L03431,2024-03-12 11:30:00,209.81,16,0,Utilities,1,1,1,62.06,-0.2171,0,0,1104,0.1973,UK,UK,0,legitimate
TXN-L01506,2024-02-01 09:00:00,109.55,13,3,Utilities,1,0,7,53.87,1.5362,0,0,2732,0.4012,US,US,0,legitimate
TXN-L01923,2024-02-10 01:30:00,69.36,19,4,Education,3,1,5,46.6,-0.8163,0,1,2274,0.5258,US,CA,0,legitimate
TXN-L00448,2024-01-10 08:00:00,32.66,8,3,Travel,0,0,4,157.59,-0.9209,0,0,637,0.2102,US,CA,0,legitimate
TXN-L04128,2024-03-27 00:00:00,26.17,19,5,Retail,3,1,8,13.31,-1.3386,0,1,1391,0.5572,US,UK,0,legitimate
TXN-L02528,2024-02-22 16:00:00,426.9,14,6,Travel,2,0,2,48.05,0.9519,1,1,2783,0.1809,US,CA,0,legitimate
TXN-F00219,2024-01-19 06:00:00,1289.4,3,6,Travel,7,10,26,32.49,3.4564,1,0,7,0.8827,UK,PH,1,fraud
TXN-L02789,2024-02-28 02:30:00,65.46,12,3,Healthcare,1,2,4,19.32,0.1811,1,0,992,0.0146,CA,CA,0,legitimate
TXN-L00361,2024-01-08 12:30:00,252.84,11,1,Healthcare,3,1,8,57.71,0.0485,0,0,495,0.3517,US,US,0,legitimate
TXN-L02183,2024-02-15 11:30:00,215.48,17,5,Utilities,6,2,11,73.47,-1.0963,0,0,1214,0.3019,US,UK,0,legitimate
TXN-L01134,2024-01-24 15:00:00,42.77,11,3,Travel,5,1,6,66.93,-0.3868,0,0,2605,0.4516,UK,US,0,legitimate
TXN-L03880,2024-03-21 20:00:00,73.83,12,6,Education,1,0,2,334.3,0.3352,0,0,1327,0.3692,CA,UK,0,legitimate
TXN-L02155,2024-02-14 21:30:00,29.48,18,3,Education,2,5,2,32.36,0.006,0,0,895,0.1998,CA,US,0,legitimate
TXN-L01830,2024-02-08 03:00:00,110.85,15,3,Healthcare,1,1,11,114.46,-1.2217,1,0,226,0.1304,CA,US,0,legitimate
TXN-L01053,2024-01-22 22:30:00,70.86,20,4,Education,3,3,5,129.23,-0.5072,0,1,1800,0.2904,AU,US,0,legitimate
TXN-L00022,2024-01-01 11:00:00,58.41,13,6,Retail,6,0,1,226.17,1.1033,0,0,3435,0.5601,CA,US,0,legitimate
TXN-L02066,2024-02-13 01:00:00,4.76,21,4,Utilities,2,1,4,49.22,0.7128,0,0,2013,0.0003,UK,US,0,legitimate
TXN-L01653,2024-02-04 10:30:00,38.35,9,2,Healthcare,1,1,4,105.26,0.8289,0,0,1123,0.4947,CA,US,0,legitimate
TXN-L02587,2024-02-23 21:30:00,44.57,9,1,Healthcare,5,3,7,49.74,-0.2351,0,1,2298,0.2613,CA,US,0,legitimate
TXN-L03210,2024-03-07 21:00:00,178.3,14,3,Entertainment,4,1,7,16.76,0.2012,0,0,464,0.0427,US,US,0,legitimate
TXN-L04302,2024-03-30 15:00:00,20.61,8,4,Retail,6,2,3,129.25,0.7958,0,1,595,0.2664,US,US,0,legitimate
TXN-L04036,2024-03-25 02:00:00,91.56,20,2,Education,6,0,4,98.71,0.1334,0,0,2545,0.5509,US,UK,0,legitimate
TXN-L02325,2024-02-18 10:30:00,106.56,17,0,Healthcare,2,1,1,97.01,-2.0644,0,0,479,0.2506,UK,UK,0,legitimate
TXN-L00460,2024-01-10 14:00:00,389.45,15,0,Healthcare,4,0,4,60.15,-2.2989,0,1,3191,0.275,UK,UK,0,legitimate
TXN-L01067,2024-01-23 05:30:00,174.31,11,4,Healthcare,6,0,5,79.66,0.4392,0,1,1570,0.2791,UK,UK,0,legitimate
TXN-L00087,2024-01-02 19:30:00,75.85,12,1,Utilities,1,0,3,53.53,-1.1527,0,1,2184,0.3943,UK,UK,0,legitimate
TXN-L01430,2024-01-30 19:00:00,74.25,12,1,Food & Dining,5,3,4,30.72,0.3784,0,1,2584,0.4267,UK,CA,0,legitimate
TXN-L02647,2024-02-25 03:30:00,13.39,11,5,Education,0,3,4,33.3,0.5021,0,0,225,0.3912,US,US,0,legitimate
TXN-L00282,2024-01-06 21:00:00,266.67,19,6,Utilities,6,1,5,21.28,0.968,0,1,3154,0.5882,UK,US,0,legitimate
TXN-L00462,2024-01-10 15:00:00,27.12,8,5,Entertainment,3,0,4,135.66,-1.0386,0,1,1015,0.3763,AU,UK,0,legitimate
TXN-L00212,2024-01-05 10:00:00,141.74,14,4,Utilities,6,2,5,125.11,-0.4681,0,1,1137,0.044,AU,US,0,legitimate
TXN-L02499,2024-02-22 01:30:00,76.71,17,2,Travel,2,1,2,22.12,-1.5092,0,1,1780,0.5247,US,US,0,legitimate
TXN-L01368,2024-01-29 12:00:00,35.05,8,3,Education,0,1,2,130.99,0.5958,0,1,1274,0.1232,US,US,0,legitimate
TXN-L00234,2024-01-05 21:00:00,465.89,17,0,Education,4,0,2,18.95,-0.4727,0,0,2764,0.2,US,US,0,legitimate
TXN-L02770,2024-02-27 17:00:00,44.44,16,5,Education,0,0,5,87.94,1.5259,0,0,755,0.5118,US,US,0,legitimate
TXN-L00597,2024-01-13 10:30:00,20.52,16,6,Food & Dining,4,0,3,105.0,-0.8603,0,0,1499,0.4758,US,US,0,legitimate
TXN-L04420,2024-04-02 02:00:00,214.8,20,2,Utilities,3,0,5,298.47,-1.0765,0,1,765,0.2121,US,UK,0,legitimate
TXN-L02250,2024-02-16 21:00:00,48.06,8,3,Healthcare,3,3,3,12.97,-0.0598,0,0,1848,0.1299,US,US,0,legitimate
TXN-L04031,2024-03-24 23:30:00,13.25,21,2,Food & Dining,2,2,11,38.85,-0.6351,0,0,1281,0.2744,UK,UK,0,legitimate
TXN-L02283,2024-02-17 13:30:00,20.47,18,6,Education,0,2,4,39.5,2.2263,0,0,534,0.3981,US,US,0,legitimate
TXN-L00662,2024-01-14 19:00:00,52.84,17,6,Food & Dining,6,0,7,11.91,1.0627,0,1,1796,0.3347,US,UK,0,legitimate
TXN-F00213,2024-01-18 18:00:00,244.54,3,0,Jewelry,9,15,12,29.2,6.3834,1,1,22,0.8898,US,RU,1,fraud
TXN-L02285,2024-02-17 14:30:00,86.67,21,4,Healthcare,0,0,6,17.32,-0.3769,0,1,348,0.1312,US,UK,0,legitimate
TXN-L04716,2024-04-08 06:00:00,594.89,16,6,Utilities,2,2,3,32.89,-0.1549,0,0,2903,0.0877,UK,UK,0,legitimate
TXN-L03193,2024-03-07 12:30:00,29.44,21,6,Healthcare,1,0,3,426.74,-0.2796,0,0,1932,0.4798,CA,CA,0,legitimate
TXN-L02503,2024-02-22 03:30:00,29.6,18,1,Healthcare,6,1,1,15.52,1.0438,0,1,3544,0.1409,AU,US,0,legitimate
TXN-L04043,2024-03-25 05:30:00,73.67,12,1,Utilities,6,1,2,28.38,1.1725,0,0,3097,0.3455,US,US,0,legitimate
TXN-L00779,2024-01-17 05:30:00,101.56,19,2,Healthcare,4,3,1,25.49,-0.405,1,0,3504,0.3364,US,UK,0,legitimate
TXN-L04019,2024-03-24 17:30:00,49.99,10,5,Food & Dining,6,0,4,69.88,-0.3603,0,0,1928,0.2206,US,UK,0,legitimate
TXN-L03426,2024-03-12 09:00:00,70.29,10,2,Education,2,0,9,79.71,-1.3384,0,1,2479,0.1819,CA,US,0,legitimate
TXN-L04306,2024-03-30 17:00:00,29.08,21,6,Healthcare,1,2,4,38.24,-0.7011,0,1,1913,0.2875,CA,US,0,legitimate
TXN-L03196,2024-03-07 14:00:00,111.35,14,3,Utilities,3,0,11,54.53,0.2117,0,0,1503,0.2869,US,UK,0,legitimate
TXN-F00085,2024-01-08 02:00:00,560.36,1,5,Travel,8,4,17,6.63,2.5347,0,1,63,0.8715,UK,VN,1,fraud
TXN-L00685,2024-01-15 06:30:00,111.39,14,2,Entertainment,5,0,7,50.47,-0.8998,0,0,3468,0.4728,US,UK,0,legitimate
TXN-L03169,2024-03-07 00:30:00,36.02,10,2,Healthcare,0,0,6,76.86,0.6095,0,1,2209,0.1408,US,CA,0,legitimate
TXN-L03926,2024-03-22 19:00:00,142.64,16,4,Entertainment,5,1,5,72.67,0.9364,0,1,3236,0.298,US,US,0,legitimate
TXN-L03434,2024-03-12 13:00:00,529.77,12,3,Healthcare,4,1,5,32.84,1.4508,0,1,1343,0.3974,US,US,0,legitimate
TXN-L02171,2024-02-15 05:30:00,50.6,13,2,Entertainment,4,1,1,30.42,1.2781,0,0,270,0.0648,UK,US,0,legitimate
TXN-L03689,2024-03-17 20:30:00,46.91,18,5,Utilities,4,1,3,86.59,1.1444,0,0,2364,0.5268,US,CA,0,legitimate
TXN-L01850,2024-02-08 13:00:00,28.61,17,3,Healthcare,0,2,7,51.16,-1.3825,0,1,760,0.3288,US,CA,0,legitimate
TXN-L00487,2024-01-11 03:30:00,18.51,13,5,Healthcare,2,0,4,44.01,-0.7907,0,0,900,0.4194,UK,CA,0,legitimate
TXN-L01688,2024-02-05 04:00:00,72.48,16,4,Utilities,3,1,7,321.35,-0.3431,0,0,412,0.4879,AU,US,0,legitimate
TXN-L02230,2024-02-16 11:00:00,27.53,9,5,Retail,0,0,4,12.25,0.0952,0,0,614,0.367,US,UK,0,legitimate
TXN-L03264,2024-03-09 00:00:00,106.21,11,5,Food & Dining,2,1,5,55.46,-0.4942,0,0,1322,0.0468,US,CA,0,legitimate
TXN-L02320,2024-02-18 08:00:00,84.73,21,0,Travel,6,1,2,47.1,-0.2153,1,1,1434,0.3936,US,US,0,legitimate
TXN-L00782,2024-01-17 07:00:00,79.85,21,1,Entertainment,4,0,5,39.52,-1.5876,0,1,2521,0.0729,US,CA,0,legitimate
TXN-L00521,2024-01-11 20:30:00,94.01,13,5,Healthcare,3,1,4,123.63,-0.9277,0,0,1374,0.0327,CA,US,0,legitimate
TXN-L00522,2024-01-11 21:00:00,28.15,15,3,Utilities,5,2,3,99.63,-1.3977,0,0,376,0.4013,CA,US,0,legitimate
TXN-L02837,2024-02-29 02:30:00,277.54,13,5,Education,3,1,2,76.93,-0.3409,0,0,1867,0.058,US,US,0,legitimate
TXN-L04539,2024-04-04 13:30:00,117.48,19,2,Education,1,2,4,40.8,0.3905,0,0,286,0.3077,US,CA,0,legitimate
TXN-L02398,2024-02-19 23:00:00,67.17,10,3,Travel,3,0,3,29.06,2.5181,0,0,1459,0.0316,AU,UK,0,legitimate
TXN-L02207,2024-02-15 23:30:00,77.91,21,0,Healthcare,6,2,4,19.0,-0.4482,0,1,1079,0.5911,AU,US,0,legitimate
TXN-L03477,2024-03-13 10:30:00,6.65,14,4,Travel,1,0,4,115.27,-0.3681,0,0,584,0.5745,AU,US,0,legitimate
TXN-L03552,2024-03-15 00:00:00,77.22,13,4,Food & Dining,1,2,3,57.54,-1.3775,0,1,1917,0.2967,AU,UK,0,legitimate
TXN-L04087,2024-03-26 03:30:00,59.13,13,5,Entertainment,6,1,3,25.16,-0.6108,0,1,270,0.0337,UK,UK,0,legitimate
TXN-L02822,2024-02-28 19:00:00,51.99,20,4,Utilities,6,0,6,124.01,0.3975,0,0,486,0.1654,US,US,0,legitimate
TXN-L01511,2024-02-01 11:30:00,44.99,12,0,Healthcare,6,0,6,55.15,1.9823,0,1,3245,0.2095,AU,CA,0,legitimate
TXN-L01882,2024-02-09 05:00:00,15.89,14,3,Utilities,2,1,9,86.19,0.0344,0,1,3267,0.0724,US,US,0,legitimate
TXN-L00651,2024-01-14 13:30:00,168.44,8,2,Travel,0,1,11,53.49,0.8733,0,1,2112,0.5279,US,US,0,legitimate
TXN-F00180,2024-01-16 00:00:00,507.63,1,6,Crypto Exchange,8,7,18,13.55,3.8658,1,1,68,0.9087,US,BR,1,fraud
TXN-L03089,2024-03-05 08:30:00,63.03,18,3,Travel,1,0,7,57.95,-0.3496,0,1,2769,0.1551,CA,US,0,legitimate
TXN-L00369,2024-01-08 16:30:00,25.2,12,0,Utilities,1,2,3,48.56,-1.0069,0,0,1883,0.5628,US,CA,0,legitimate
TXN-F00247,2024-01-21 14:00:00,2523.07,3,2,Crypto Exchange,8,11,25,33.74,3.9022,0,1,54,0.9046,UK,PH,1,fraud
TXN-L00118,2024-01-03 11:00:00,171.2,20,0,Healthcare,6,0,5,86.05,-2.3443,0,0,299,0.1457,CA,CA,0,legitimate
TXN-L03320,2024-03-10 04:00:00,66.43,10,1,Utilities,0,0,8,129.0,0.1052,0,0,1215,0.5415,US,US,0,legitimate
TXN-L03034,2024-03-04 05:00:00,57.92,9,0,Utilities,4,2,3,60.07,0.2258,0,1,3117,0.1732,US,UK,0,legitimate
TXN-L02216,2024-02-16 04:00:00,35.28,15,0,Retail,1,2,4,71.5,-1.0473,0,0,193,0.1697,US,UK,0,legitimate
TXN-L03542,2024-03-14 19:00:00,131.55,19,0,Education,0,0,4,36.89,1.0598,0,0,3471,0.3564,UK,UK,0,legitimate
TXN-L01613,2024-02-03 14:30:00,50.51,17,4,Healthcare,6,2,5,24.49,-1.6907,0,0,3568,0.265,UK,US,0,legitimate
TXN-L03151,2024-03-06 15:30:00,37.74,12,4,Entertainment,1,1,5,21.53,-1.536,0,1,2378,0.2239,CA,UK,0,legitimate
TXN-L00962,2024-01-21 01:00:00,66.45,20,5,Travel,3,2,4,46.1,1.3818,0,0,814,0.1059,AU,UK,0,legitimate
TXN-L02510,2024-02-22 07:00:00,88.4,11,4,Retail,1,0,5,104.62,-0.6877,0,1,3568,0.5785,US,US,0,legitimate
TXN-L03831,2024-03-20 19:30:00,32.19,12,5,Food & Dining,4,1,7,208.1,1.3938,0,1,476,0.2104,US,US,0,legitimate
TXN-L02823,2024-02-28 19:30:00,13.39,14,3,Education,4,1,12,67.82,1.0587,0,0,2600,0.3138,US,US,0,legitimate
TXN-L04343,2024-03-31 11:30:00,152.19,14,5,Entertainment,4,0,6,112.22,-0.3875,0,0,2061,0.3928,US,US,0,legitimate
TXN-L03032,2024-03-04 04:00:00,85.93,9,2,Utilities,2,4,9,11.82,1.3126,0,0,2483,0.3997,UK,US,0,legitimate
TXN-L02415,2024-02-20 07:30:00,71.63,11,3,Utilities,6,1,5,123.89,0.2849,0,1,1696,0.2942,US,US,0,legitimate
TXN-L04654,2024-04-06 23:00:00,110.33,19,4,Education,6,1,2,40.17,-0.8849,0,0,931,0.0213,UK,CA,0,legitimate
TXN-L04236,2024-03-29 06:00:00,229.31,20,6,Utilities,3,1,3,22.57,-0.5474,0,0,1604,0.5511,US,US,0,legitimate
TXN-L02185,2024-02-15 12:30:00,253.01,9,0,Healthcare,1,2,8,91.88,1.4116,0,0,1839,0.3298,US,CA,0,legitimate
TXN-L03669,2024-03-17 10:30:00,76.61,16,2,Education,3,0,5,276.72,-0.1792,0,0,769,0.4991,CA,US,0,legitimate
TXN-L02037,2024-02-12 10:30:00,32.82,16,6,Food & Dining,2,0,3,179.02,-1.1997,0,0,1689,0.4257,AU,US,0,legitimate
TXN-L04362,2024-03-31 21:00:00,72.0,17,2,Food & Dining,0,2,6,74.53,-0.3041,0,0,1179,0.4355,US,US,0,legitimate
TXN-L00772,2024-01-17 02:00:00,102.76,8,0,Entertainment,6,0,6,42.63,0.4189,0,0,2232,0.5501,US,US,0,legitimate
TXN-L01284,2024-01-27 18:00:00,24.88,12,1,Entertainment,6,0,5,287.31,-0.7314,0,0,2288,0.1173,CA,UK,0,legitimate
TXN-L04603,2024-04-05 21:30:00,202.69,10,1,Travel,3,1,4,75.1,0.05,0,0,1606,0.2597,US,UK,0,legitimate
TXN-F00044,2024-01-04 16:00:00,1125.91,23,2,Jewelry,8,10,19,54.82,1.4771,1,1,36,0.8412,US,NG,1,fraud
TXN-L01414,2024-01-30 11:00:00,28.69,18,1,Entertainment,0,3,4,112.49,-0.0094,1,0,523,0.2236,AU,CA,0,legitimate
TXN-L01234,2024-01-26 17:00:00,24.44,12,3,Healthcare,1,1,3,14.63,2.0232,0,0,3295,0.0989,UK,UK,0,legitimate
TXN-L02699,2024-02-26 05:30:00,206.22,15,2,Education,3,0,4,169.4,0.923,0,0,2581,0.0693,US,UK,0,legitimate
TXN-L00435,2024-01-10 01:30:00,58.8,9,4,Food & Dining,3,1,3,106.86,-0.2325,0,0,329,0.1825,US,US,0,legitimate
TXN-L01674,2024-02-04 21:00:00,274.62,21,5,Retail,2,2,4,8.46,1.0819,0,0,569,0.1024,US,US,0,legitimate
TXN-L00365,2024-01-08 14:30:00,36.55,16,3,Food & Dining,0,1,4,48.37,-0.6239,0,0,1253,0.0033,CA,US,0,legitimate
TXN-L02649,2024-02-25 04:30:00,134.6,17,1,Education,0,1,0,101.17,-0.9806,0,1,1795,0.4195,US,US,0,legitimate
TXN-L00231,2024-01-05 19:30:00,67.79,14,4,Education,5,3,5,18.16,0.827,0,0,3628,0.5071,US,UK,0,legitimate
TXN-L04267,2024-03-29 21:30:00,7.42,11,5,Education,2,0,1,89.12,-0.6551,0,0,2259,0.1534,US,UK,0,legitimate
TXN-L04041,2024-03-25 04:30:00,117.43,8,6,Retail,1,2,7,82.59,-0.2247,0,1,3086,0.378,US,US,0,legitimate
TXN-L04399,2024-04-01 15:30:00,140.16,11,1,Entertainment,5,0,4,84.42,0.9564,1,1,280,0.3285,UK,CA,0,legitimate
TXN-L00407,2024-01-09 11:30:00,47.35,11,2,Retail,3,0,6,49.03,-0.3133,1,0,1301,0.2784,CA,UK,0,legitimate
TXN-L02090,2024-02-13 13:00:00,75.7,12,0,Retail,2,0,5,144.65,1.1244,0,1,1222,0.3843,US,UK,0,legitimate
TXN-L00086,2024-01-02 19:00:00,136.37,15,3,Travel,3,3,8,26.48,0.3859,0,1,2077,0.4177,UK,CA,0,legitimate
TXN-L00844,2024-01-18 14:00:00,64.49,16,3,Healthcare,5,1,5,89.2,-0.9505,0,1,3271,0.0555,US,CA,0,legitimate
TXN-L01031,2024-01-22 11:30:00,10.29,18,2,Travel,3,0,5,29.64,0.9835,0,1,1242,0.2917,US,UK,0,legitimate
TXN-L02855,2024-02-29 11:30:00,32.68,11,0,Education,4,2,2,15.22,2.1778,0,0,925,0.5632,AU,US,0,legitimate
TXN-L04109,2024-03-26 14:30:00,68.84,10,4,Healthcare,0,0,3,57.38,1.2772,0,1,3410,0.4165,US,US,0,legitimate
TXN-L04396,2024-04-01 14:00:00,22.18,18,5,Education,2,0,7,20.8,-0.4417,0,1,3051,0.4835,UK,US,0,legitimate
TXN-L03893,2024-03-22 02:30:00,8.1,11,0,Healthcare,0,0,1,23.98,-1.383,0,0,616,0.0845,US,US,0,legitimate
TXN-L02658,2024-02-25 09:00:00,64.83,11,0,Utilities,2,1,6,60.8,-0.7506,0,0,2098,0.1417,US,US,0,legitimate
TXN-L00855,2024-01-18 19:30:00,30.85,12,5,Retail,2,3,2,76.92,0.0201,0,0,2392,0.0196,US,UK,0,legitimate
TXN-L00078,2024-01-02 15:00:00,59.85,15,4,Healthcare,2,0,5,214.77,-0.1009,0,0,1466,0.2837,CA,CA,0,legitimate
TXN-L02247,2024-02-16 19:30:00,14.44,16,3,Travel,0,0,5,43.9,0.6841,0,1,1716,0.3548,CA,CA,0,legitimate
TXN-L04570,2024-04-05 05:00:00,30.07,15,1,Healthcare,3,0,8,21.27,0.3787,0,1,1899,0.1231,US,UK,0,legitimate
TXN-L03656,2024-03-17 04:00:00,54.99,16,6,Healthcare,2,4,3,9.14,1.2443,0,0,560,0.5547,US,CA,0,legitimate
TXN-L04151,2024-03-27 11:30:00,168.64,14,6,Utilities,2,2,12,35.98,0.7109,0,0,457,0.1666,US,US,0,legitimate
TXN-L03378,2024-03-11 09:00:00,90.56,14,6,Entertainment,1,0,2,17.73,1.5575,0,0,2408,0.4605,AU,CA,0,legitimate
TXN-L02279,2024-02-17 11:30:00,86.71,13,3,Utilities,5,2,6,219.43,1.389,0,0,3191,0.0922,US,CA,0,legitimate
TXN-L02598,2024-02-24 03:00:00,181.29,14,1,Travel,2,3,9,56.31,0.536,0,0,1757,0.2718,CA,US,0,legitimate
TXN-L04159,2024-03-27 15:30:00,59.39,13,0,Utilities,5,4,5,51.52,-0.9981,0,0,2157,0.4583,US,US,0,legitimate
TXN-L03870,2024-03-21 15:00:00,13.6,9,5,Utilities,2,0,3,256.24,0.3219,0,0,2165,0.5197,CA,CA,0,legitimate
TXN-L03428,2024-03-12 10:00:00,85.13,13,4,Food & Dining,4,4,0,21.82,-1.3878,0,0,1987,0.0123,CA,UK,0,legitimate
TXN-L02176,2024-02-15 08:00:00,10.94,12,5,Healthcare,2,0,1,106.53,-0.3746,0,0,2518,0.4868,US,US,0,legitimate
TXN-L00424,2024-01-09 20:00:00,104.1,9,6,Healthcare,2,0,6,15.61,-0.1221,0,0,2873,0.5952,US,US,0,legitimate
TXN-L00392,2024-01-09 04:00:00,14.58,9,3,Travel,5,1,4,36.41,1.9865,0,1,857,0.3048,US,US,0,legitimate
TXN-L04726,2024-04-08 11:00:00,67.4,15,4,Healthcare,4,1,5,92.0,2.2386,0,0,321,0.2927,US,US,0,legitimate
TXN-L03693,2024-03-17 22:30:00,157.18,20,2,Food & Dining,1,1,3,51.47,0.839,0,1,396,0.4927,US,US,0,legitimate
TXN-L00104,2024-01-03 04:00:00,46.47,9,5,Entertainment,2,1,2,14.98,-1.4851,0,0,2033,0.226,CA,US,0,legitimate
TXN-L03994,2024-03-24 05:00:00,6.92,20,5,Travel,1,4,4,45.15,-0.1704,0,0,2247,0.0553,US,US,0,legitimate
TXN-L04412,2024-04-01 22:00:00,18.95,12,3,Travel,4,0,3,57.08,2.0513,0,0,1470,0.4829,AU,CA,0,legitimate
TXN-L01948,2024-02-10 14:00:00,168.35,18,2,Education,3,3,3,136.18,-1.5202,0,0,1790,0.2451,US,US,0,legitimate
TXN-L01459,2024-01-31 09:30:00,107.04,20,5,Healthcare,6,0,2,43.2,0.9317,0,0,3481,0.5258,US,US,0,legitimate
TXN-L03257,2024-03-08 20:30:00,26.78,12,1,Retail,6,2,4,96.42,1.9671,0,0,1857,0.2251,US,UK,0,legitimate
TXN-L02803,2024-02-28 09:30:00,20.0,9,5,Entertainment,6,5,3,26.72,-1.3771,0,1,1682,0.4726,US,US,0,legitimate
TXN-L02706,2024-02-26 09:00:00,63.11,10,3,Travel,2,3,5,84.92,-0.0949,0,1,956,0.3884,UK,CA,0,legitimate
TXN-F00039,2024-01-04 06:00:00,355.93,3,5,Jewelry,8,4,20,6.72,6.0296,1,1,25,0.8239,US,VN,1,fraud
TXN-L01587,2024-02-03 01:30:00,37.83,11,2,Food & Dining,5,0,11,53.04,-0.6824,0,1,3128,0.3992,US,US,0,legitimate
TXN-L03659,2024-03-17 05:30:00,498.96,13,1,Healthcare,1,2,5,32.74,0.7892,0,0,2081,0.5988,CA,US,0,legitimate
TXN-L01731,2024-02-06 01:30:00,38.5,21,6,Food & Dining,4,1,5,53.09,1.6754,1,0,602,0.4965,US,US,0,legitimate
TXN-F00014,2024-01-02 04:00:00,2466.99,2,4,Travel,7,9,19,4.7,3.4278,1,1,13,0.8746,US,BR,1,fraud
TXN-L04224,2024-03-29 00:00:00,13.83,8,6,Retail,3,0,1,68.78,0.6013,0,0,1210,0.2447,US,US,0,legitimate
