amount,hour_of_day,day_of_week,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,amount_log,velocity_ratio,amount_zscore,is_night,is_weekend,risk_country_pair,label
54.61,9,1,0,0,8,109.94,-0.2661,1,1,651,0.2242,4.018363041199472,0.0,-0.05717042881237338,0,0,0,0
71.99,21,6,3,2,9,50.51,-1.2677,0,0,1276,0.4776,4.2903224454635405,0.2,-0.051152646316011983,0,1,0,0
68.43,12,1,5,1,4,52.03,-0.3716,0,0,2349,0.2912,4.240319050765182,0.2,-0.05238528760985817,0,0,0,0
20.04,9,1,6,3,6,82.79,-0.5643,0,0,3321,0.4258,3.046425387869509,0.42857142857142855,-0.06914020676975045,0,0,0,0
79.5,8,5,1,0,7,21.78,-2.3422,0,0,529,0.5215,4.388257184424518,0.0,-0.048552327182083674,0,1,0,0
40.03,20,3,1,0,5,63.97,-0.523,0,1,3319,0.3673,3.714303506454095,0.0,-0.062218718156271495,0,0,0,0
89.69,20,2,1,0,9,19.9,1.2161,0,1,1245,0.4148,4.507447097459476,0.0,-0.045024064602226216,0,0,0,0
20.12,21,3,1,3,5,79.11,-0.1521,1,1,1225,0.0975,3.050220458838061,0.5,-0.06911250696539437,0,0,1,0
16.84,11,0,5,0,8,29.47,-1.7596,0,1,2830,0.3867,2.8814431271518632,0.0,-0.07024819894399421,0,0,0,0
105.56,10,5,4,1,4,66.09,1.1719,1,0,3466,0.0863,4.668708206792079,0.2,-0.03952911591308609,0,1,1,0
1065.51,2,2,7,9,22,19.24,6.7164,0,1,38,0.869,6.972146914332519,0.391304347826087,0.292851223982318,1,0,0,1
95.87,19,5,0,0,1,38.73,-0.5461,0,0,2155,0.4744,4.573369873438294,0.0,-0.04288425471571796,0,1,0,0
25.21,15,5,6,0,5,181.84,0.4468,0,0,2612,0.3642,3.266141017335315,0.0,-0.06735010691323788,0,1,0,0
14.77,12,5,2,0,7,16.89,1.2353,0,0,2360,0.4995,2.758109400974947,0.0,-0.07096493138170813,0,1,0,0
23.58,14,5,3,1,6,24.32,-1.2534,0,0,1630,0.2082,3.201933104137889,0.14285714285714285,-0.06791449042699331,0,1,0,0
322.24,8,0,5,4,7,94.83,0.0922,1,0,1911,0.5351,5.778395081365247,0.5,0.035495804185394206,0,0,1,0
162.19,20,1,0,2,6,29.99,-0.5245,0,1,1089,0.245,5.094915166142843,0.2857142857142857,-0.01992111690451613,0,0,0,0
253.09,15,0,4,1,6,288.37,0.8354,0,1,1984,0.158,5.537688534966898,0.14285714285714285,0.01155278579509555,0,0,0,0
49.66,12,3,0,1,3,134.68,0.896,0,0,2809,0.443,3.925136644573529,0.25,-0.0588843542069067,0,0,0,0
40.91,21,0,3,1,3,18.62,0.1084,0,1,1822,0.5685,3.73552446193698,0.25,-0.06191402030835447,0,0,0,0
3.5,15,3,0,0,8,52.75,1.3946,0,0,460,0.0259,1.5040773967762742,0.0,-0.07486714132037287,0,0,0,0
109.82,11,6,6,3,4,110.26,-0.8309,0,0,579,0.0729,4.707907263439203,0.6,-0.03805410133112409,0,1,0,0
470.21,11,0,0,1,2,23.93,0.8144,0,0,3282,0.2407,6.1553038545230505,0.3333333333333333,0.08673005481753435,0,0,0,0
43.03,16,5,5,3,3,80.76,1.2036,0,1,1470,0.4353,3.7848712197676626,0.75,-0.061179975492917975,0,1,0,0
20.96,9,6,1,0,11,6.7,-0.7833,0,0,524,0.0201,3.08922261664133,0.0,-0.06882165901965538,0,1,0,0
34.31,11,2,5,0,7,70.77,-0.3464,0,0,2593,0.439,3.564166209940295,0.0,-0.06419925416773221,0,0,0,0
31.06,21,4,1,1,6,82.12,-1.529,0,0,219,0.246,3.467609147181407,0.14285714285714285,-0.06532455871969853,0,0,0,0
2.7,20,5,6,1,2,60.8,-0.2758,0,0,354,0.4014,1.308332819650179,0.3333333333333333,-0.07514413936393381,0,1,0,0
120.76,19,1,0,0,7,39.37,2.0779,0,1,1941,0.0654,4.802051894113376,0.0,-0.03426615308542825,0,0,0,0
73.78,19,5,3,2,4,43.5,-0.2257,0,0,2924,0.1585,4.314550469548967,0.4,-0.050532863193544386,0,1,0,0
23.84,11,0,6,0,9,43.49,0.5678,0,0,308,0.042,3.212455257065278,0.0,-0.067824466062836,0,0,0,0
48.24,17,5,3,2,4,70.85,2.4465,0,1,688,0.4247,3.896706301316253,0.4,-0.05937602573422736,0,1,0,0
19.29,17,5,1,0,8,72.29,0.9889,0,0,3453,0.35,3.0101281538377234,0.0,-0.06939989243558883,0,1,0,0
349.55,20,6,0,1,10,117.18,-0.6214,0,0,1118,0.1671,5.859503349652977,0.09090909090909091,0.04495182489745576,0,1,0,0
226.5,16,5,3,1,5,74.19,0.4132,0,0,1831,0.1606,5.427150238391005,0.16666666666666666,0.002346063322238843,0,1,0,0
22.1,21,1,0,0,4,16.87,-1.3124,0,0,313,0.3025,3.139832617527748,0.0,-0.06842693680758104,0,0,0,0
18.32,15,2,5,0,8,13.02,0.3169,1,0,2100,0.0548,2.961140828784372,0.0,-0.06973575256340647,0,0,0,0
124.36,14,2,5,1,8,15.47,-0.0983,1,1,1980,0.537,4.831189598047765,0.1111111111111111,-0.03301966188940403,0,0,1,0
187.93,18,4,5,1,8,13.11,-0.4133,0,0,2332,0.4931,5.2413765760852264,0.1111111111111111,-0.01100870485294292,0,0,0,0
111.5,12,4,1,1,6,55.18,0.1783,0,0,2828,0.247,4.722953221644475,0.14285714285714285,-0.03747240543964612,0,0,0,0
31.16,9,4,2,1,3,16.64,0.773,0,0,3249,0.5575,3.4707234443107655,0.25,-0.06528993396425341,0,0,0,0
91.43,17,0,1,2,4,38.76,0.3062,0,0,491,0.3831,4.526451601276686,0.4,-0.04442159385748117,0,0,0,0
2.92,20,2,1,0,3,17.0,0.2235,0,0,2872,0.0122,1.366091653802371,0.0,-0.07506796490195455,0,0,0,0
24.63,11,3,0,0,6,25.7,1.0942,1,1,992,0.5358,3.24376354037598,0.0,-0.06755093049481957,0,0,0,0
66.67,14,1,3,2,2,80.28,-0.3386,0,0,859,0.5597,4.2146429502441345,0.6666666666666666,-0.05299468330569223,0,0,0,0
176.53,12,0,4,3,1,117.5,0.8058,0,0,1841,0.1018,5.179139608718707,1.5,-0.014955926973686301,0,0,0,0
218.01,20,1,1,2,6,31.18,1.1353,1,0,2725,0.0811,5.389117390874476,0.2857142857142857,-0.0005935784150516241,0,0,0,0
351.62,2,0,9,5,27,22.88,3.8604,0,1,18,0.9963,5.865390989852614,0.17857142857142858,0.04566855733516968,1,0,0,1
11.08,11,5,1,2,6,69.83,1.8358,0,1,783,0.0878,2.4915511925066687,0.2857142857142857,-0.07224258485763296,0,1,0,0
267.37,10,0,6,2,3,107.5,-0.2076,1,0,855,0.3372,5.592366625377977,0.5,0.01649720087265831,0,0,1,0
39.79,17,6,2,1,5,77.38,1.1058,0,1,1027,0.0473,3.708436953329467,0.16666666666666666,-0.06230181756933978,0,1,0,0
56.71,8,2,3,3,11,163.21,-0.1999,0,0,523,0.1676,4.055430468722875,0.25,-0.05644330894802592,0,0,0,0
15.73,18,1,6,2,3,57.0,-0.2995,0,0,1291,0.0772,2.8172035149987327,0.5,-0.07063253372943502,0,0,0,0
9.51,21,3,6,2,2,31.71,0.3849,0,0,1498,0.193,2.3523271848888596,0.6666666666666666,-0.07278619351812132,0,0,0,0
6.22,17,6,4,1,7,44.13,-0.1114,0,0,3043,0.0442,1.9768549529047348,0.125,-0.07392534797226567,0,1,0,0
88.93,16,1,6,1,6,248.22,-0.4252,0,1,1040,0.3474,4.499031589926425,0.14285714285714285,-0.045287212743609105,0,0,0,0
166.88,13,2,2,1,6,170.96,-0.7175,0,0,1864,0.345,5.12324943846539,0.14285714285714285,-0.018297215874140127,0,0,0,0
316.91,8,2,5,0,4,28.44,-0.858,0,0,2939,0.1147,5.761768323854854,0.0,0.03365030472016946,0,0,0,0
111.11,8,2,1,1,4,46.37,0.0248,0,1,286,0.1099,4.719480532165502,0.2,-0.037607441985882076,0,0,0,0
17.59,12,0,4,1,8,98.56,-0.8777,0,0,997,0.567,2.922623801733353,0.1111111111111111,-0.06998851327815583,0,0,0,0
475.83,20,5,5,1,1,68.4,0.6538,0,0,3407,0.0524,6.167160033234881,0.5,0.08867596607354995,0,1,0,0
23.32,12,2,0,2,5,52.36,0.2614,0,1,2479,0.1957,3.1912990570979662,0.3333333333333333,-0.0680045147911506,0,0,0,0
57.22,14,2,1,0,2,54.9,-2.1754,0,0,2157,0.5399,4.064228938317477,0.0,-0.05626672269525582,0,0,0,0
187.94,12,1,4,3,5,39.14,-0.5411,0,0,3281,0.5377,5.241429504340989,0.5,-0.011005242377398411,0,0,0,0
252.73,1,5,7,8,16,16.18,1.0947,1,1,14,0.9375,5.536270709515726,0.47058823529411764,0.011428136675493123,1,1,1,1
140.83,21,3,5,1,3,60.11,0.6802,0,0,1231,0.1646,4.954629157306516,0.25,-0.027316964667593195,0,0,0,0
16.59,9,1,1,3,7,81.88,-1.3508,1,0,1460,0.2733,2.8673305587494666,0.375,-0.07033476083260701,0,0,1,0
66.0,18,0,4,0,9,45.26,0.3758,0,0,1492,0.2216,4.204692619390966,0.0,-0.05322666916717452,0,0,0,0
191.93,19,6,5,0,3,80.47,-0.7224,0,0,2482,0.5433,5.262327428814881,0.0,-0.009623714635138225,0,1,0,0
444.01,15,1,3,1,6,120.66,-0.4583,0,0,1967,0.5894,6.098096753823863,0.14285714285714285,0.07765836889091361,0,0,0,0
56.19,13,1,0,1,7,41.02,1.2385,0,0,484,0.3293,4.046379057927225,0.125,-0.05662335767634053,0,0,0,0
128.72,19,6,0,1,4,31.02,0.4377,0,0,1081,0.133,4.865378281439117,0.2,-0.03151002255199691,0,1,0,0
31.27,13,0,1,0,4,19.87,-1.1917,0,0,1633,0.4783,3.4741380060638702,0.0,-0.06525184673326377,0,0,0,0
104.83,19,1,6,2,8,44.37,-0.2431,0,0,3376,0.028,4.661834033105633,0.2222222222222222,-0.03978187662783545,0,0,0,0
64.38,13,5,3,2,8,114.78,-0.0367,0,0,2470,0.3669,4.1802164012960645,0.2222222222222222,-0.05378759020538542,0,1,0,0
14.81,15,5,6,1,7,38.67,-0.8692,0,0,1583,0.2811,2.7606426512213806,0.125,-0.0709510814795301,0,1,0,0
315.18,2,6,9,8,23,9.24,6.645,1,1,6,0.9021,5.756311671668041,0.3333333333333333,0.03305129645096892,1,1,1,1
21.13,13,0,3,1,10,37.83,-1.2201,0,0,2578,0.5853,3.0969341540629585,0.09090909090909091,-0.06876279693539868,0,0,0,0
18.77,16,2,1,0,4,46.84,1.6897,0,0,1540,0.0386,2.9841656371825254,0.0,-0.06957994116390344,0,0,0,0
50.98,13,6,1,2,6,35.09,0.757,0,0,970,0.2611,3.950859029213344,0.2857142857142857,-0.05842730743503115,0,1,0,0
880.17,3,2,7,10,18,14.38,8.1242,1,1,21,0.8498,6.781250569863868,0.5263157894736842,0.22867770224033748,1,0,1,1
26.61,18,4,0,0,6,43.18,0.4749,0,0,1808,0.1226,3.3181780259420632,0.0,-0.06686536033700624,0,0,0,0
163.82,19,5,4,5,6,128.74,1.3009,0,0,1430,0.3874,5.104853969335237,0.7142857142857143,-0.01935673339076072,0,1,0,0
79.13,12,6,0,2,7,147.2,0.3176,0,1,1511,0.3776,4.383650315789979,0.25,-0.04868043877723061,0,1,0,0
86.51,12,3,1,0,4,29.14,-0.8653,0,0,1497,0.4338,4.47175307254774,0.0,-0.04612513182538095,0,0,0,0
116.05,2,3,9,9,17,1.89,2.3628,0,1,73,0.9824,4.76260119393692,0.5,-0.03589697906689328,1,0,0,1
84.09,9,3,2,1,2,114.54,0.3833,0,0,1419,0.0372,4.443709519861466,0.3333333333333333,-0.04696305090715279,0,0,0,0
195.91,19,6,2,0,6,109.18,0.7052,1,1,2840,0.4684,5.282746771557079,0.0,-0.008245649368422559,0,1,1,0
97.05,17,0,4,0,9,58.64,0.3198,1,0,2718,0.4872,4.585477552642355,0.0,-0.04247568260146558,0,0,0,0
98.8,13,0,2,1,5,64.95,-1.1857,0,0,1312,0.0528,4.603168183317418,0.16666666666666666,-0.041869749381176026,0,0,0,0
37.74,19,0,0,4,2,26.52,1.5179,1,0,1521,0.3939,3.65687265797885,1.3333333333333333,-0.06301162505596468,0,0,1,0
41.02,17,4,1,1,5,70.81,0.0425,0,0,2500,0.2614,3.7381456954168546,0.16666666666666666,-0.06187593307736483,0,0,0,0
16.08,19,5,4,1,12,46.71,-0.101,0,1,2789,0.4579,2.837908188360424,0.07692307692307693,-0.07051134708537711,0,1,0,0
13.37,9,0,2,1,7,41.21,0.4736,0,0,1977,0.3841,2.6651427000909336,0.125,-0.07144967795793979,0,0,0,0
33.51,11,0,0,1,3,196.3,0.3984,0,0,3446,0.1679,3.541249137109912,0.25,-0.06447625221129315,0,0,0,0
48.85,20,5,0,0,9,72.95,0.3883,0,1,1109,0.142,3.9090184964078474,0.0,-0.05916481472601215,0,1,0,0
245.53,8,0,0,3,3,149.86,0.5626,0,1,1310,0.0746,5.507483689931387,0.75,0.008935154283444676,0,0,0,0
19.08,8,5,5,0,1,54.72,-1.7179,0,0,3179,0.3063,2.9997242948235283,0.0,-0.06947260442202359,0,1,0,0
140.59,11,4,3,2,4,19.84,0.9663,0,0,1332,0.1684,4.95293555729688,0.4,-0.02740006408066148,0,0,0,0
69.61,13,6,3,1,8,86.22,1.4943,0,0,2570,0.2671,4.257171777528256,0.1111111111111111,-0.05197671549560578,0,1,0,0
17.86,21,2,1,2,7,66.06,-0.1631,0,0,1429,0.5562,2.937043277205311,0.25,-0.06989502643845401,0,0,0,0
39.14,14,0,5,1,6,50.9,1.3358,0,0,2865,0.0303,3.692373343368192,0.14285714285714285,-0.06252687847973305,0,0,0,0
37.02,8,2,4,2,3,197.07,0.7485,0,1,597,0.4349,3.6381123370602833,0.5,-0.06326092329516952,0,0,0,0
62.06,11,0,4,0,3,70.65,-0.212,0,1,389,0.0909,4.144086654116915,0.0,-0.05459088453171214,0,0,0,0
8.06,14,0,5,0,6,207.23,1.1998,0,0,1816,0.1447,2.203869120054888,0.0,-0.07328825247207552,0,0,0,0
26.29,18,6,3,2,3,74.56,1.6537,0,1,2027,0.5485,3.306520334720247,0.5,-0.06697615955443062,0,1,0,0
191.67,10,2,5,0,5,27.18,0.4839,0,1,3244,0.1441,5.260978880892669,0.0,-0.009713738999295538,0,0,0,0
37.63,15,4,0,2,7,222.62,-0.0037,0,0,1272,0.3833,3.65402917667819,0.25,-0.06304971228695432,0,0,0,0
30.67,20,1,0,1,5,52.36,0.3824,0,1,2744,0.002,3.4553698605505483,0.16666666666666666,-0.06545959526593448,0,0,0,0
199.33,10,1,6,0,8,106.68,0.2272,0,0,2843,0.3909,5.299966006793561,0.0,-0.00706148273219954,0,0,0,0
91.33,10,3,4,2,7,50.68,-0.389,0,0,2705,0.5672,4.525369115784536,0.25,-0.0444562186129263,0,0,0,0
43.71,8,1,2,1,8,28.89,0.9702,0,0,2620,0.2211,3.800197190245889,0.1111111111111111,-0.06094452715589117,0,0,0,0
383.12,17,5,0,0,5,71.74,0.1476,0,0,1382,0.5516,5.950955003769772,0.0,0.05657535530038165,0,1,0,0
91.27,15,4,2,1,4,11.77,1.3634,0,0,786,0.4112,4.524719061590464,0.2,-0.04447699346619337,0,0,0,0
126.4,20,3,2,0,6,60.58,-1.6266,0,0,2864,0.5402,4.847331743138063,0.0,-0.03231331687832363,0,0,0,0
31.39,8,2,3,1,4,176.27,0.9978,0,1,2603,0.0991,3.477849733183238,0.2,-0.06521029702672965,0,0,0,0
50.36,8,3,0,0,7,227.68,0.0179,0,0,3126,0.0238,3.9388596593817056,0.0,-0.058641980918790866,0,0,0,0
96.02,8,3,6,3,4,29.05,1.1191,0,0,3374,0.3245,4.57491714281707,0.6,-0.04283231758255029,0,0,0,0
6.78,19,2,2,0,4,62.36,0.4733,0,0,3089,0.2117,2.0515563381903004,0.0,-0.07373144934177302,0,0,0,0
8.01,15,4,1,1,3,60.26,-0.7118,0,0,1003,0.2892,2.1983350716202463,0.25,-0.07330556484979808,0,0,0,0
18.54,11,1,3,1,4,28.08,0.4281,0,1,184,0.5894,2.972463646614637,0.2,-0.06965957810142721,0,0,0,0
138.72,16,3,2,1,7,84.24,-1.1091,0,0,553,0.2721,4.939640419938631,0.125,-0.028047547007485175,0,0,0,0
30.19,8,5,2,0,3,64.54,-1.6213,0,0,2203,0.0448,3.440097530619712,0.0,-0.06562579409207105,0,1,0,0
127.41,8,2,1,2,5,48.35,0.3207,0,0,2933,0.5781,4.855228269843183,0.3333333333333333,-0.03196360684832795,0,0,0,0
166.81,19,5,2,0,5,83.14,0.1279,1,0,1634,0.5588,5.12283238701307,0.0,-0.01832145320295171,0,1,0,0
36.44,10,1,2,0,8,46.42,0.3325,0,1,746,0.3873,3.622739651609391,0.0,-0.06346174687675121,0,0,0,0
175.53,15,4,0,1,4,22.84,-1.1778,0,0,2942,0.2056,5.173490833601192,0.2,-0.015302174528137475,0,0,0,0
113.85,18,5,4,3,6,21.47,-0.1496,0,1,3316,0.4852,4.743626929135107,0.42857142857142855,-0.036658723686685865,0,1,0,0
77.3,19,4,5,2,4,6.04,0.4827,0,0,1489,0.1699,4.360547602996758,0.4,-0.049314071801876254,0,0,0,0
84.12,9,3,6,1,7,68.61,0.8234,0,0,524,0.3173,4.444062025593334,0.125,-0.046952663480519255,0,0,0,0
127.12,20,1,5,0,9,43.37,0.0141,1,0,1682,0.4273,4.852967324740957,0.0,-0.032064018639118785,0,0,1,0
824.89,23,2,9,9,23,24.89,7.3296,1,1,2,0.8808,6.716461592739979,0.375,0.20953713743027663,1,0,1,1
21.77,15,5,3,1,5,29.31,-0.3627,0,1,696,0.0503,3.125443880075648,0.16666666666666666,-0.06854119850054992,0,1,0,0
19.84,10,5,5,1,2,43.49,1.4328,0,1,1613,0.1719,3.0368742168851663,0.3333333333333333,-0.0692094562806407,0,1,0,0
3100.95,23,4,9,9,20,643.05,2.7482,1,1,52,0.9921,8.039786224973438,0.42857142857142855,0.9976173462144147,1,0,1,1
107.98,18,3,4,0,10,57.2,-1.0563,0,0,1158,0.3684,4.691164379154952,0.0,-0.03869119683131425,0,0,0,0
33.72,16,2,3,1,5,103.18,-0.614,0,0,2232,0.5355,3.5473158897921495,0.16666666666666666,-0.0644035402248584,0,0,0,0
34.15,19,1,1,2,6,45.69,-3.0348,0,0,1729,0.4028,3.5596246182566738,0.2857142857142857,-0.06425465377644439,0,0,0,0
16.29,11,3,4,0,4,64.45,0.6724,0,0,341,0.2464,2.850128299695199,0.0,-0.07043863509894237,0,0,0,0
108.42,13,3,2,0,2,34.18,-0.5296,0,1,2529,0.1703,4.69519368863568,0.0,-0.03853884790735573,0,0,0,0
147.59,10,4,4,1,8,60.85,-0.5317,0,1,3176,0.0929,5.001190835268256,0.1111111111111111,-0.024976331199503266,0,0,0,0
81.78,18,5,5,4,5,73.13,-1.2118,0,1,580,0.2769,4.416186486320586,0.6666666666666666,-0.047762882757935,0,1,0,0
63.88,20,6,1,0,5,49.14,-0.4,0,0,2361,0.5958,4.1725394098071575,0.0,-0.05396071398261101,0,1,0,0
10.94,20,2,1,0,3,16.71,0.408,0,0,3256,0.31,2.479894107964456,0.0,-0.07229105951525613,0,0,0,0
87.04,8,5,5,1,3,170.54,1.5583,1,1,2965,0.423,4.477791256658261,0.25,-0.04594162062152182,0,1,0,0
55.64,16,4,3,2,8,100.44,0.9209,0,0,2442,0.0942,4.036715449385464,0.2222222222222222,-0.056813793831288685,0,0,0,0
91.22,18,6,5,3,3,73.38,-0.4908,0,1,3019,0.4689,4.52417702677856,0.75,-0.04449430584391592,0,1,0,0
60.22,10,5,3,1,5,68.27,0.0333,0,0,2023,0.4248,4.114473933517266,0.16666666666666666,-0.0552279800319023,0,1,0,0
15.57,9,0,3,2,8,35.59,-0.9585,0,0,3384,0.456,2.8075938314384716,0.2222222222222222,-0.0706879333381472,0,0,0,0
97.95,19,5,1,4,3,8.71,-0.6324,0,0,3217,0.5906,4.594614672048575,1.0,-0.04216405980245952,0,1,0,0
20.04,21,3,4,6,2,94.97,-0.797,0,1,363,0.4234,3.046425387869509,2.0,-0.06914020676975045,0,0,0,0
400.04,16,0,4,1,6,34.56,0.2548,0,1,2565,0.0833,5.994061172955248,0.14285714285714285,0.06243386392169552,0,0,0,0
170.74,12,4,5,4,5,187.35,0.5293,0,1,2540,0.0537,5.145981705244338,0.6666666666666666,-0.016960700313958594,0,0,0,0
66.06,20,4,4,3,7,40.04,-0.3533,0,0,570,0.1353,4.205587741038083,0.375,-0.053205894313907445,0,0,0,0
51.86,16,5,6,0,5,115.73,-0.8396,0,0,719,0.3613,3.967646909176143,0.0,-0.058122609587114106,0,1,0,0
61.76,11,2,1,4,6,29.21,-0.4813,0,0,1343,0.4731,4.139317927864832,0.5714285714285714,-0.0546947587980475,0,0,0,0
90.8,12,2,2,1,6,49.07,0.0418,0,0,567,0.2903,4.519612297626445,0.14285714285714285,-0.04463972981678541,0,0,0,0
27.78,21,2,1,1,3,224.04,0.9412,1,1,716,0.2164,3.359680701459222,0.25,-0.06646025069829838,0,0,0,0
47.55,20,3,1,3,8,51.0,0.6411,0,1,1455,0.2826,3.882594194737334,0.3333333333333333,-0.05961493654679867,0,0,0,0
6.34,14,1,2,0,7,60.91,-1.3341,1,0,1395,0.0369,1.9933388426264242,0.0,-0.07388379826573153,0,0,1,0
37.4,2,1,8,9,19,17.41,4.0849,1,1,45,0.8744,3.648057459593681,0.45,-0.06312934922447808,1,0,1,1
192.85,16,1,3,1,5,83.21,-0.1033,1,0,1873,0.0776,5.267084664116938,0.16666666666666666,-0.00930516688504315,0,0,1,0
33.05,11,5,5,1,7,81.55,-0.0717,0,1,3364,0.3088,3.527830032595521,0.125,-0.06463552608634068,0,1,0,0
19.01,17,6,0,0,4,29.39,-0.5714,0,0,1115,0.0255,2.996232148595642,0.0,-0.06949684175083518,0,1,0,0
385.35,11,4,3,0,5,131.56,0.3505,0,1,541,0.3196,5.956743694379593,0.0,0.05734748734680778,0,0,0,0
60.33,9,4,2,1,5,31.32,0.1629,1,1,2754,0.3444,4.116269119637892,0.16666666666666666,-0.05518989280091268,0,0,1,0
370.2,14,2,2,0,1,90.3,0.687,0,1,246,0.5892,5.916741000912046,0.0,0.052101836896872485,0,0,0,0
26.27,12,2,3,2,4,52.98,-0.368,0,0,348,0.0726,3.305787196857497,0.4,-0.06698308450551964,0,0,0,0
33.86,9,4,6,1,4,22.92,-0.6449,0,0,3310,0.4254,3.551340040091875,0.2,-0.06435506556723523,0,0,0,0
379.53,16,5,2,1,2,26.77,0.6115,0,0,3165,0.1024,5.941565017820552,0.3333333333333333,0.055332326579901926,0,1,0,0
33.86,21,0,3,1,5,381.69,0.212,0,0,2754,0.4944,3.551340040091875,0.16666666666666666,-0.06435506556723523,0,0,0,0
29.85,14,5,4,0,5,33.14,-0.2942,0,1,3534,0.3749,3.4291367503513968,0.0,-0.06574351826058444,0,1,0,0
60.98,15,1,2,0,7,81.4,0.1551,0,0,757,0.4125,4.126811752359602,0.0,-0.054964831890519414,0,0,0,0
36.49,12,5,5,1,7,65.92,-0.2224,0,1,693,0.5422,3.6240742307478206,0.125,-0.06344443449902865,0,1,0,0
10.86,18,1,5,1,4,68.68,1.6661,0,0,1913,0.168,2.4731713935695794,0.2,-0.07231875931961222,0,0,0,0
30.55,17,0,5,0,4,43.13,0.4665,0,0,2085,0.2429,3.4515735889872223,0.0,-0.06550114497246862,0,0,0,0
104.73,21,3,3,0,4,158.76,-0.9334,0,0,799,0.4327,4.660888674744435,0.0,-0.039816501383280564,0,0,0,0
50.68,20,3,4,1,3,51.39,1.6284,0,1,3069,0.3363,3.945070859474346,0.25,-0.058531181701366494,0,0,0,0
138.08,17,3,2,2,5,11.4,1.1364,1,1,1328,0.3685,4.935049307139661,0.3333333333333333,-0.028269145442333922,0,0,1,0
53.4,8,3,1,1,3,70.62,1.3947,0,0,3198,0.3146,3.996364153861897,0.25,-0.0575893883532593,0,0,0,0
63.58,10,0,6,1,7,49.87,0.4333,0,0,2797,0.5451,4.167904765330129,0.125,-0.05406458824894637,0,0,0,0
29.73,18,1,6,1,6,51.42,-1.7468,0,0,3403,0.3116,3.425239376142393,0.14285714285714285,-0.06578506796711858,0,0,0,0
40.31,20,3,3,2,2,48.92,0.8097,0,0,381,0.5173,3.721104601408673,0.6666666666666666,-0.06212176884102517,0,0,0,0
13.84,19,6,4,2,3,66.81,0.0276,1,0,2941,0.1477,2.6973262377392344,0.5,-0.07128694160734773,0,1,1,0
60.2,8,2,1,1,7,34.91,-0.3847,0,1,587,0.4221,4.11414718951828,0.125,-0.05523490498299133,0,0,0,0
91.46,18,4,2,0,7,230.19,-1.3948,0,1,3595,0.0418,4.526776118560079,0.0,-0.044411206430847644,0,0,0,0
82.5,11,1,0,0,7,8.03,-2.1413,0,0,3416,0.2777,4.42484663185681,0.0,-0.047513584518730154,0,0,0,0
59.22,19,0,3,0,7,88.03,1.519,0,1,2560,0.1066,4.0980045230535875,0.0,-0.05557422758635348,0,0,0,0
14.03,21,3,5,3,2,369.08,0.3368,0,0,3291,0.5854,2.710048203764883,1.0,-0.07122115457200201,0,0,0,0
1981.85,0,3,8,13,26,154.96,1.9406,1,1,53,0.8374,7.592290482693518,0.48148148148148145,0.6101317080281063,1,0,1,1
179.58,8,0,1,1,3,41.64,0.6946,0,0,486,0.5795,5.196173892879333,0.25,-0.013899871932610218,0,0,0,0
21.33,10,2,5,1,5,60.71,-0.3776,0,1,2801,0.3984,3.1059310658520665,0.16666666666666666,-0.06869354742450845,0,0,0,0
55.16,9,5,3,2,2,389.59,0.192,0,0,1373,0.351,4.028204759717555,0.6666666666666666,-0.05697999265742524,0,1,0,0
254.18,20,2,0,0,1,84.97,-2.2431,0,0,2367,0.4645,5.541969178493598,0.0,0.01193019562944733,0,0,0,0
46.43,19,4,0,1,5,194.57,1.4374,0,1,2921,0.3368,3.85925493988949,0.16666666666666666,-0.06000273380778398,0,0,0,0
69.32,16,6,3,0,6,57.97,2.279,0,1,637,0.4417,4.253056253376921,0.0,-0.05207712728639662,0,1,0,0
177.58,20,0,1,0,6,166.58,1.8069,0,1,3285,0.1223,5.185036680089071,0.0,-0.014592367041512564,0,0,0,0
528.84,14,4,4,1,4,93.63,-0.1486,0,1,2679,0.0695,6.272575074176724,0.2,0.10703054893500667,0,0,0,0
21.47,12,3,0,2,3,19.12,0.5248,0,0,3499,0.4353,3.112181086197238,0.5,-0.06864507276688528,0,0,0,0
2134.72,0,5,7,15,24,21.12,3.2372,0,1,62,0.9855,7.666559105345224,0.6,0.6630625716770572,1,1,0,1
170.64,16,3,6,1,8,9.99,-0.1111,0,0,1987,0.5748,5.145399260123324,0.1111111111111111,-0.016995325069403718,0,0,0,0
151.62,18,0,0,0,2,47.72,-2.3802,0,0,2370,0.143,5.0279511718614875,0.0,-0.023580953555065034,0,0,0,0
27.41,19,5,4,0,5,71.16,-0.0596,0,0,533,0.2156,3.3467411958660964,0.0,-0.06658836229344531,0,1,0,0
725.39,23,0,9,3,14,45.22,3.1527,1,1,61,0.9184,6.588087060672501,0.2,0.17508550576238482,1,0,1,1
360.57,15,4,4,1,8,52.18,0.9466,1,0,1360,0.4686,5.890455660474498,0.1111111111111111,0.04876747294750768,0,0,1,0
1513.3,0,5,8,11,23,20.08,3.2884,1,1,36,0.9655,7.32270856496261,0.4583333333333333,0.44789741639000896,1,1,1,1
37.15,20,6,6,0,6,25.05,0.2582,0,0,197,0.2627,3.641525757730466,0.0,-0.06321591111309087,0,1,0,0
